datetime,open,high,low,close,volume
2025-03-04 12:30:00+05:30,22068.1,22074.1,22066.6,22070.15,0
2025-03-04 12:33:00+05:30,22070.2,22074.35,22064.1,22072.25,0
2025-03-04 12:36:00+05:30,22072.35,22074.65,22068.0,22073.75,0
2025-03-04 12:39:00+05:30,22073.95,22074.55,22065.85,22066.7,0
2025-03-04 12:42:00+05:30,22067.2,22073.7,22063.95,22064.25,0
2025-03-04 12:45:00+05:30,22064.0,22073.3,22062.2,22067.05,0
2025-03-04 12:48:00+05:30,22067.45,22067.45,22055.9,22059.9,0
2025-03-04 12:51:00+05:30,22059.95,22061.85,22052.5,22056.3,0
2025-03-04 12:54:00+05:30,22056.15,22061.4,22052.35,22057.7,0
2025-03-04 12:57:00+05:30,22056.0,22057.9,22049.0,22052.85,0
2025-03-04 13:00:00+05:30,22055.65,22057.0,22048.5,22054.3,0
2025-03-04 13:03:00+05:30,22051.15,22053.2,22037.9,22044.45,0
2025-03-04 13:06:00+05:30,22044.3,22047.9,22035.05,22044.15,0
2025-03-04 13:09:00+05:30,22044.45,22056.85,22043.75,22049.55,0
2025-03-04 13:12:00+05:30,22049.6,22057.6,22047.7,22056.35,0
2025-03-04 13:15:00+05:30,22056.6,22064.15,22052.7,22062.3,0
2025-03-04 13:18:00+05:30,22062.8,22068.75,22059.7,22064.2,0
2025-03-04 13:21:00+05:30,22065.55,22066.85,22057.8,22059.85,0
2025-03-04 13:24:00+05:30,22059.95,22068.05,22057.35,22066.0,0
2025-03-04 13:27:00+05:30,22065.45,22065.45,22046.1,22050.55,0
2025-03-04 13:30:00+05:30,22051.6,22053.05,22046.85,22050.05,0
2025-03-04 13:33:00+05:30,22050.15,22059.4,22048.1,22050.55,0
2025-03-04 13:36:00+05:30,22050.85,22053.55,22040.8,22044.45,0
2025-03-04 13:39:00+05:30,22044.3,22047.3,22039.6,22045.8,0
2025-03-04 13:42:00+05:30,22045.85,22059.95,22041.8,22058.65,0
2025-03-04 13:45:00+05:30,22057.6,22058.75,22047.35,22057.0,0
2025-03-04 13:48:00+05:30,22057.3,22057.35,22050.1,22057.2,0
2025-03-04 13:51:00+05:30,22056.45,22064.6,22054.7,22063.25,0
2025-03-04 13:54:00+05:30,22064.05,22066.4,22058.1,22062.5,0
2025-03-04 13:57:00+05:30,22062.2,22074.45,22060.3,22069.15,0
2025-03-04 14:00:00+05:30,22069.55,22081.5,22067.3,22072.65,0
2025-03-04 14:03:00+05:30,22073.25,22074.95,22064.05,22073.6,0
2025-03-04 14:06:00+05:30,22074.0,22082.5,22071.25,22081.7,0
2025-03-04 14:09:00+05:30,22082.4,22104.85,22079.95,22104.05,0
2025-03-04 14:12:00+05:30,22104.2,22105.05,22085.35,22087.6,0
2025-03-04 14:15:00+05:30,22088.55,22091.5,22075.2,22080.1,0
2025-03-04 14:18:00+05:30,22079.6,22092.1,22078.0,22089.95,0
2025-03-04 14:21:00+05:30,22090.1,22097.9,22088.15,22095.85,0
2025-03-04 14:24:00+05:30,22095.95,22100.35,22081.5,22085.75,0
2025-03-04 14:27:00+05:30,22085.7,22091.3,22080.1,22085.4,0
2025-03-04 14:30:00+05:30,22085.35,22087.8,22077.95,22086.0,0
2025-03-04 14:33:00+05:30,22085.75,22087.1,22081.65,22083.05,0
2025-03-04 14:36:00+05:30,22083.9,22093.0,22083.1,22092.45,0
2025-03-04 14:39:00+05:30,22093.05,22095.65,22086.1,22091.8,0
2025-03-04 14:42:00+05:30,22092.6,22096.15,22082.45,22083.1,0
2025-03-04 14:45:00+05:30,22083.5,22088.45,22080.4,22080.8,0
2025-03-04 14:48:00+05:30,22081.2,22085.75,22075.5,22084.75,0
2025-03-04 14:51:00+05:30,22084.6,22101.95,22082.5,22100.85,0
2025-03-04 14:54:00+05:30,22100.35,22104.65,22095.2,22099.1,0
2025-03-04 14:57:00+05:30,22099.75,22102.1,22092.8,22098.6,0
2025-03-04 15:00:00+05:30,22097.65,22098.45,22080.75,22094.4,0
2025-03-04 15:03:00+05:30,22094.1,22098.55,22080.7,22085.45,0
2025-03-04 15:06:00+05:30,22086.1,22089.9,22078.35,22088.0,0
2025-03-04 15:09:00+05:30,22087.6,22095.5,22080.5,22080.5,0
2025-03-04 15:12:00+05:30,22080.9,22084.35,22074.85,22082.05,0
2025-03-04 15:15:00+05:30,22082.6,22088.1,22079.85,22083.0,0
2025-03-04 15:18:00+05:30,22082.8,22090.95,22080.2,22088.9,0
2025-03-04 15:21:00+05:30,22088.5,22089.8,22078.2,22078.8,0
2025-03-04 15:24:00+05:30,22079.25,22080.35,22067.65,22072.05,0
2025-03-04 15:27:00+05:30,22071.25,22081.75,22064.7,22080.3,0
2025-03-05 09:15:00+05:30,22073.05,22149.85,22067.8,22143.1,0
2025-03-05 09:18:00+05:30,22141.8,22144.95,22125.85,22125.85,0
2025-03-05 09:21:00+05:30,22125.9,22155.75,22122.15,22155.65,0
2025-03-05 09:24:00+05:30,22155.2,22179.55,22155.05,22179.25,0
2025-03-05 09:27:00+05:30,22177.9,22197.85,22174.25,22193.3,0
2025-03-05 09:30:00+05:30,22192.8,22203.95,22185.0,22203.3,0
2025-03-05 09:33:00+05:30,22203.6,22221.4,22202.65,22202.9,0
2025-03-05 09:36:00+05:30,22203.3,22219.6,22200.6,22212.8,0
2025-03-05 09:39:00+05:30,22212.2,22225.6,22203.05,22222.7,0
2025-03-05 09:42:00+05:30,22222.85,22250.2,22215.9,22237.6,0
2025-03-05 09:45:00+05:30,22237.5,22255.95,22231.0,22254.35,0
2025-03-05 09:48:00+05:30,22256.3,22263.8,22248.55,22250.25,0
2025-03-05 09:51:00+05:30,22249.65,22250.3,22240.35,22241.85,0
2025-03-05 09:54:00+05:30,22242.2,22260.25,22240.55,22248.25,0
2025-03-05 09:57:00+05:30,22247.55,22264.1,22244.85,22256.45,0
2025-03-05 10:00:00+05:30,22254.75,22265.15,22240.55,22242.6,0
2025-03-05 10:03:00+05:30,22242.9,22246.85,22232.1,22236.1,0
2025-03-05 10:06:00+05:30,22235.7,22249.8,22231.9,22247.55,0
2025-03-05 10:09:00+05:30,22248.2,22252.8,22229.2,22229.3,0
2025-03-05 10:12:00+05:30,22229.5,22244.0,22227.2,22239.0,0
2025-03-05 10:15:00+05:30,22238.7,22241.2,22222.4,22228.65,0
2025-03-05 10:18:00+05:30,22228.05,22228.05,22212.15,22216.45,0
2025-03-05 10:21:00+05:30,22215.9,22234.0,22211.1,22232.85,0
2025-03-05 10:24:00+05:30,22232.25,22243.1,22229.95,22236.5,0
2025-03-05 10:27:00+05:30,22236.75,22251.4,22236.7,22251.1,0
2025-03-05 10:30:00+05:30,22251.05,22256.05,22244.85,22253.45,0
2025-03-05 10:33:00+05:30,22253.8,22269.95,22251.35,22262.8,0
2025-03-05 10:36:00+05:30,22263.3,22280.75,22263.1,22273.85,0
2025-03-05 10:39:00+05:30,22274.15,22275.5,22265.55,22274.65,0
2025-03-05 10:42:00+05:30,22274.0,22284.7,22273.7,22282.7,0
2025-03-05 10:45:00+05:30,22283.15,22286.95,22274.95,22276.75,0
2025-03-05 10:48:00+05:30,22274.95,22274.95,22267.75,22268.05,0
2025-03-05 10:51:00+05:30,22268.45,22275.7,22266.6,22272.55,0
2025-03-05 10:54:00+05:30,22273.4,22284.2,22272.95,22277.7,0
2025-03-05 10:57:00+05:30,22277.5,22288.35,22276.85,22284.35,0
2025-03-05 11:00:00+05:30,22284.3,22296.35,22282.6,22287.35,0
2025-03-05 11:03:00+05:30,22287.4,22287.75,22276.5,22277.1,0
2025-03-05 11:06:00+05:30,22277.4,22285.1,22270.6,22271.35,0
2025-03-05 11:09:00+05:30,22271.6,22279.1,22270.65,22278.75,0
2025-03-05 11:12:00+05:30,22278.2,22284.4,22277.2,22282.35,0
2025-03-05 11:15:00+05:30,22282.65,22286.65,22277.0,22281.7,0
2025-03-05 11:18:00+05:30,22281.95,22293.4,22281.3,22288.0,0
2025-03-05 11:21:00+05:30,22286.75,22292.45,22286.2,22290.4,0
2025-03-05 11:24:00+05:30,22290.7,22293.4,22280.45,22282.1,0
2025-03-05 11:27:00+05:30,22282.05,22290.9,22282.05,22290.05,0
2025-03-05 11:30:00+05:30,22290.7,22297.75,22290.4,22290.7,0
2025-03-05 11:33:00+05:30,22290.35,22317.5,22290.2,22316.7,0
2025-03-05 11:36:00+05:30,22316.45,22325.25,22314.0,22320.4,0
2025-03-05 11:39:00+05:30,22320.65,22331.05,22318.6,22327.6,0
2025-03-05 11:42:00+05:30,22328.15,22337.4,22326.5,22337.1,0
2025-03-05 11:45:00+05:30,22336.75,22350.1,22336.45,22350.1,0
2025-03-05 11:48:00+05:30,22350.55,22370.7,22349.1,22367.5,0
2025-03-05 11:51:00+05:30,22367.05,22375.05,22363.4,22366.3,0
2025-03-05 11:54:00+05:30,22366.25,22366.5,22357.9,22359.15,0
2025-03-05 11:57:00+05:30,22358.25,22360.7,22345.45,22357.45,0
2025-03-05 12:00:00+05:30,22357.65,22372.8,22353.75,22354.6,0
2025-03-05 12:03:00+05:30,22354.35,22358.95,22353.7,22354.9,0
2025-03-05 12:06:00+05:30,22354.6,22359.95,22353.1,22356.05,0
2025-03-05 12:09:00+05:30,22355.5,22363.95,22352.6,22363.95,0
2025-03-05 12:12:00+05:30,22363.9,22368.7,22360.85,22362.1,0
2025-03-05 12:15:00+05:30,22361.9,22369.3,22360.0,22367.45,0
2025-03-05 12:18:00+05:30,22366.6,22367.65,22355.8,22363.35,0
2025-03-05 12:21:00+05:30,22363.4,22363.95,22348.5,22352.65,0
2025-03-05 12:24:00+05:30,22351.6,22364.95,22347.7,22363.95,0
2025-03-05 12:27:00+05:30,22364.2,22371.05,22362.25,22368.55,0
2025-03-05 12:30:00+05:30,22368.65,22394.9,22368.65,22391.5,0
2025-03-05 12:33:00+05:30,22391.45,22391.65,22378.25,22380.5,0
2025-03-05 12:36:00+05:30,22379.65,22387.4,22376.95,22380.65,0
2025-03-05 12:39:00+05:30,22380.4,22390.05,22379.95,22383.0,0
2025-03-05 12:42:00+05:30,22382.7,22391.35,22370.1,22372.3,0
2025-03-05 12:45:00+05:30,22373.05,22376.05,22361.65,22364.2,0
2025-03-05 12:48:00+05:30,22365.8,22377.65,22363.95,22367.45,0
2025-03-05 12:51:00+05:30,22368.15,22373.75,22364.25,22366.55,0
2025-03-05 12:54:00+05:30,22366.1,22373.85,22355.35,22356.35,0
2025-03-05 12:57:00+05:30,22356.5,22362.95,22350.25,22355.0,0
2025-03-05 13:00:00+05:30,22354.95,22367.35,22354.2,22358.05,0
2025-03-05 13:03:00+05:30,22358.1,22360.45,22349.3,22349.4,0
2025-03-05 13:06:00+05:30,22349.8,22349.8,22333.1,22336.7,0
2025-03-05 13:09:00+05:30,22337.7,22345.7,22336.05,22344.95,0
2025-03-05 13:12:00+05:30,22344.85,22351.2,22343.05,22348.8,0
2025-03-05 13:15:00+05:30,22348.4,22357.95,22347.4,22355.25,0
2025-03-05 13:18:00+05:30,22355.15,22359.8,22346.65,22347.0,0
2025-03-05 13:21:00+05:30,22346.85,22359.6,22344.0,22358.0,0
2025-03-05 13:24:00+05:30,22357.25,22362.5,22350.05,22355.75,0
2025-03-05 13:27:00+05:30,22355.6,22363.05,22354.1,22354.5,0
2025-03-05 13:30:00+05:30,22353.5,22354.5,22334.0,22334.05,0
2025-03-05 13:33:00+05:30,22333.25,22345.3,22330.4,22340.65,0
2025-03-05 13:36:00+05:30,22339.6,22345.6,22332.35,22334.95,0
2025-03-05 13:39:00+05:30,22333.95,22335.05,22308.55,22312.6,0
2025-03-05 13:42:00+05:30,22312.35,22316.9,22301.75,22313.8,0
2025-03-05 13:45:00+05:30,22313.85,22324.55,22310.7,22318.1,0
2025-03-05 13:48:00+05:30,22318.75,22322.65,22312.2,22322.15,0
2025-03-05 13:51:00+05:30,22319.6,22338.75,22319.6,22330.15,0
2025-03-05 13:54:00+05:30,22332.35,22336.25,22322.35,22332.4,0
2025-03-05 13:57:00+05:30,22333.6,22336.7,22327.3,22329.5,0
2025-03-05 14:00:00+05:30,22328.3,22333.35,22318.05,22321.25,0
2025-03-05 14:03:00+05:30,22321.0,22323.25,22312.85,22319.75,0
2025-03-05 14:06:00+05:30,22319.25,22327.85,22318.4,22325.85,0
2025-03-05 14:09:00+05:30,22325.25,22329.1,22318.15,22324.45,0
2025-03-05 14:12:00+05:30,22324.15,22330.45,22319.3,22326.8,0
2025-03-05 14:15:00+05:30,22326.7,22326.7,22306.95,22307.9,0
2025-03-05 14:18:00+05:30,22307.65,22309.15,22293.4,22295.95,0
2025-03-05 14:21:00+05:30,22295.85,22306.05,22292.3,22304.8,0
2025-03-05 14:24:00+05:30,22304.55,22316.6,22302.75,22311.2,0
2025-03-05 14:27:00+05:30,22310.45,22324.75,22309.1,22323.5,0
2025-03-05 14:30:00+05:30,22323.7,22326.3,22314.45,22316.05,0
2025-03-05 14:33:00+05:30,22317.15,22319.6,22309.35,22313.0,0
2025-03-05 14:36:00+05:30,22312.1,22332.9,22310.2,22330.8,0
2025-03-05 14:39:00+05:30,22330.15,22343.4,22328.15,22335.1,0
2025-03-05 14:42:00+05:30,22335.55,22343.45,22332.5,22337.9,0
2025-03-05 14:45:00+05:30,22337.6,22346.45,22328.55,22332.5,0
2025-03-05 14:48:00+05:30,22331.6,22337.1,22328.3,22336.2,0
2025-03-05 14:51:00+05:30,22335.65,22351.85,22335.65,22345.2,0
2025-03-05 14:54:00+05:30,22344.7,22353.85,22338.1,22341.25,0
2025-03-05 14:57:00+05:30,22342.4,22348.6,22339.5,22343.55,0
2025-03-05 15:00:00+05:30,22342.35,22344.2,22333.6,22337.15,0
2025-03-05 15:03:00+05:30,22337.2,22339.3,22329.65,22332.9,0
2025-03-05 15:06:00+05:30,22332.3,22337.8,22330.15,22335.6,0
2025-03-05 15:09:00+05:30,22335.15,22336.75,22325.1,22325.1,0
2025-03-05 15:12:00+05:30,22325.25,22337.0,22324.6,22335.0,0
2025-03-05 15:15:00+05:30,22335.15,22337.95,22326.35,22336.15,0
2025-03-05 15:18:00+05:30,22337.4,22341.1,22329.3,22331.1,0
2025-03-05 15:21:00+05:30,22331.55,22336.2,22329.8,22334.1,0
2025-03-05 15:24:00+05:30,22334.3,22342.0,22331.0,22336.9,0
2025-03-05 15:27:00+05:30,22338.95,22351.25,22336.3,22346.65,0
2025-03-06 09:15:00+05:30,22476.35,22491.3,22417.45,22447.45,0
2025-03-06 09:18:00+05:30,22445.5,22451.9,22414.5,22417.35,0
2025-03-06 09:21:00+05:30,22417.2,22425.05,22371.5,22380.1,0
2025-03-06 09:24:00+05:30,22380.85,22384.85,22357.7,22362.8,0
2025-03-06 09:27:00+05:30,22361.9,22373.05,22349.2,22362.25,0
2025-03-06 09:30:00+05:30,22364.1,22372.0,22315.35,22317.9,0
2025-03-06 09:33:00+05:30,22317.65,22330.35,22299.85,22318.5,0
2025-03-06 09:36:00+05:30,22317.1,22329.55,22306.4,22324.55,0
2025-03-06 09:39:00+05:30,22326.3,22327.2,22297.9,22317.95,0
2025-03-06 09:42:00+05:30,22319.15,22335.0,22302.75,22315.15,0
2025-03-06 09:45:00+05:30,22315.25,22329.5,22282.65,22284.25,0
2025-03-06 09:48:00+05:30,22283.7,22286.1,22245.85,22256.6,0
2025-03-06 09:51:00+05:30,22258.45,22292.55,22253.4,22292.55,0
2025-03-06 09:54:00+05:30,22292.9,22313.65,22288.65,22296.85,0
2025-03-06 09:57:00+05:30,22296.75,22326.3,22290.55,22314.4,0
2025-03-06 10:00:00+05:30,22313.55,22319.1,22305.1,22308.25,0
2025-03-06 10:03:00+05:30,22309.8,22362.4,22309.45,22359.8,0
2025-03-06 10:06:00+05:30,22358.35,22364.8,22346.25,22346.5,0
2025-03-06 10:09:00+05:30,22347.15,22347.95,22309.35,22319.2,0
2025-03-06 10:12:00+05:30,22316.3,22337.5,22314.05,22331.6,0
2025-03-06 10:15:00+05:30,22330.9,22366.2,22328.95,22353.5,0
2025-03-06 10:18:00+05:30,22353.7,22366.35,22351.85,22356.5,0
2025-03-06 10:21:00+05:30,22354.95,22358.95,22326.7,22329.35,0
2025-03-06 10:24:00+05:30,22329.6,22342.7,22322.95,22340.9,0
2025-03-06 10:27:00+05:30,22340.6,22362.3,22335.0,22358.65,0
2025-03-06 10:30:00+05:30,22361.2,22377.8,22350.75,22351.15,0
2025-03-06 10:33:00+05:30,22350.6,22363.95,22338.9,22359.35,0
2025-03-06 10:36:00+05:30,22358.8,22367.85,22351.45,22363.8,0
2025-03-06 10:39:00+05:30,22363.9,22371.3,22359.85,22365.95,0
2025-03-06 10:42:00+05:30,22364.5,22374.85,22355.85,22366.5,0
2025-03-06 10:45:00+05:30,22366.35,22368.95,22355.0,22357.5,0
2025-03-06 10:48:00+05:30,22358.0,22363.15,22354.05,22361.75,0
2025-03-06 10:51:00+05:30,22361.3,22378.5,22355.75,22370.2,0
2025-03-06 10:54:00+05:30,22368.45,22375.3,22362.7,22367.6,0
2025-03-06 10:57:00+05:30,22367.85,22370.6,22361.4,22366.3,0
2025-03-06 11:00:00+05:30,22364.85,22380.75,22355.55,22379.2,0
2025-03-06 11:03:00+05:30,22379.8,22393.8,22377.65,22393.8,0
2025-03-06 11:06:00+05:30,22394.35,22455.55,22394.35,22415.4,0
2025-03-06 11:09:00+05:30,22415.55,22426.45,22408.5,22416.9,0
2025-03-06 11:12:00+05:30,22417.55,22438.7,22415.1,22436.25,0
2025-03-06 11:15:00+05:30,22436.15,22438.8,22427.6,22430.55,0
2025-03-06 11:18:00+05:30,22430.0,22431.15,22416.1,22419.95,0
2025-03-06 11:21:00+05:30,22419.7,22423.35,22363.35,22380.35,0
2025-03-06 11:24:00+05:30,22380.6,22381.5,22353.15,22361.5,0
2025-03-06 11:27:00+05:30,22357.05,22359.1,22321.5,22340.2,0
2025-03-06 11:30:00+05:30,22338.85,22348.15,22319.95,22335.7,0
2025-03-06 11:33:00+05:30,22333.2,22361.9,22330.55,22359.2,0
2025-03-06 11:36:00+05:30,22359.3,22371.85,22355.8,22367.45,0
2025-03-06 11:39:00+05:30,22367.5,22371.2,22356.8,22361.7,0
2025-03-06 11:42:00+05:30,22361.5,22377.95,22355.25,22374.55,0
2025-03-06 11:45:00+05:30,22374.3,22397.1,22374.2,22395.95,0
2025-03-06 11:48:00+05:30,22396.1,22404.75,22383.55,22403.95,0
2025-03-06 11:51:00+05:30,22403.65,22416.75,22402.55,22405.95,0
2025-03-06 11:54:00+05:30,22405.8,22410.55,22397.4,22399.6,0
2025-03-06 11:57:00+05:30,22399.45,22401.25,22388.15,22399.65,0
2025-03-06 12:00:00+05:30,22399.25,22416.7,22399.2,22414.75,0
2025-03-06 12:03:00+05:30,22416.4,22427.0,22412.4,22414.7,0
2025-03-06 12:06:00+05:30,22414.75,22417.85,22404.95,22410.8,0
2025-03-06 12:09:00+05:30,22409.0,22413.1,22398.4,22401.7,0
2025-03-06 12:12:00+05:30,22400.95,22412.85,22398.4,22412.45,0
2025-03-06 12:15:00+05:30,22411.6,22425.25,22408.1,22423.0,0
2025-03-06 12:18:00+05:30,22423.45,22423.7,22410.8,22420.65,0
2025-03-06 12:21:00+05:30,22421.4,22437.75,22419.5,22430.35,0
2025-03-06 12:24:00+05:30,22431.65,22435.9,22424.95,22434.4,0
2025-03-06 12:27:00+05:30,22435.0,22436.55,22427.65,22428.5,0
2025-03-06 12:30:00+05:30,22429.0,22447.8,22427.9,22442.35,0
2025-03-06 12:33:00+05:30,22443.2,22443.2,22420.05,22430.6,0
2025-03-06 12:36:00+05:30,22431.45,22437.5,22425.35,22436.4,0
2025-03-06 12:39:00+05:30,22437.45,22462.2,22433.2,22449.15,0
2025-03-06 12:42:00+05:30,22450.1,22453.45,22443.8,22447.2,0
2025-03-06 12:45:00+05:30,22447.5,22448.35,22430.65,22442.7,0
2025-03-06 12:48:00+05:30,22443.15,22470.3,22441.35,22470.1,0
2025-03-06 12:51:00+05:30,22470.75,22485.9,22466.45,22472.1,0
2025-03-06 12:54:00+05:30,22473.75,22475.65,22459.95,22460.85,0
2025-03-06 12:57:00+05:30,22460.2,22467.5,22447.65,22452.8,0
2025-03-06 13:00:00+05:30,22451.95,22464.45,22446.45,22452.4,0
2025-03-06 13:03:00+05:30,22454.2,22465.95,22453.8,22463.8,0
2025-03-06 13:06:00+05:30,22464.65,22470.75,22457.5,22469.05,0
2025-03-06 13:09:00+05:30,22469.95,22478.65,22468.25,22473.55,0
2025-03-06 13:12:00+05:30,22474.0,22476.9,22463.1,22466.15,0
2025-03-06 13:15:00+05:30,22466.85,22472.25,22456.55,22461.65,0
2025-03-06 13:18:00+05:30,22463.05,22473.6,22459.3,22468.0,0
2025-03-06 13:21:00+05:30,22468.65,22469.35,22451.55,22467.55,0
2025-03-06 13:24:00+05:30,22467.6,22481.55,22465.9,22473.3,0
2025-03-06 13:27:00+05:30,22474.25,22474.4,22464.3,22467.25,0
2025-03-06 13:30:00+05:30,22467.9,22469.7,22458.25,22469.3,0
2025-03-06 13:33:00+05:30,22470.2,22488.5,22465.55,22484.35,0
2025-03-06 13:36:00+05:30,22485.05,22491.35,22472.85,22478.85,0
2025-03-06 13:39:00+05:30,22479.65,22492.85,22478.05,22487.7,0
2025-03-06 13:42:00+05:30,22487.95,22489.25,22476.55,22484.6,0
2025-03-06 13:45:00+05:30,22485.2,22502.45,22484.4,22499.05,0
2025-03-06 13:48:00+05:30,22499.65,22506.85,22494.1,22499.45,0
2025-03-06 13:51:00+05:30,22499.85,22515.6,22495.7,22513.95,0
2025-03-06 13:54:00+05:30,22514.65,22519.25,22495.75,22506.1,0
2025-03-06 13:57:00+05:30,22506.0,22515.65,22500.95,22509.55,0
2025-03-06 14:00:00+05:30,22510.95,22517.95,22505.75,22514.55,0
2025-03-06 14:03:00+05:30,22515.35,22525.0,22510.35,22517.0,0
2025-03-06 14:06:00+05:30,22515.25,22519.75,22507.85,22511.65,0
2025-03-06 14:09:00+05:30,22511.5,22516.55,22504.15,22506.1,0
2025-03-06 14:12:00+05:30,22505.1,22528.95,22504.75,22509.2,0
2025-03-06 14:15:00+05:30,22508.7,22516.35,22502.1,22514.55,0
2025-03-06 14:18:00+05:30,22514.0,22515.5,22501.0,22509.2,0
2025-03-06 14:21:00+05:30,22510.1,22514.2,22501.25,22505.5,0
2025-03-06 14:24:00+05:30,22507.35,22515.9,22502.95,22508.4,0
2025-03-06 14:27:00+05:30,22509.05,22509.05,22493.7,22494.85,0
2025-03-06 14:30:00+05:30,22494.65,22518.1,22491.15,22518.1,0
2025-03-06 14:33:00+05:30,22518.2,22523.7,22515.6,22519.5,0
2025-03-06 14:36:00+05:30,22519.45,22525.0,22516.45,22522.75,0
