datetime,open,high,low,close,volume
2025-04-02 09:15:00+05:30,23192.6,23250.6,23188.6,23204.35,0
2025-04-02 09:16:00+05:30,23204.6,23207.1,23193.0,23204.8,0
2025-04-02 09:17:00+05:30,23204.6,23222.7,23204.6,23221.4,0
2025-04-02 09:18:00+05:30,23223.2,23224.75,23202.8,23202.8,0
2025-04-02 09:19:00+05:30,23203.15,23216.25,23197.05,23202.85,0
2025-04-02 09:20:00+05:30,23205.1,23205.7,23183.9,23196.0,0
2025-04-02 09:21:00+05:30,23196.2,23202.05,23182.7,23182.85,0
2025-04-02 09:22:00+05:30,23182.8,23182.85,23163.7,23173.55,0
2025-04-02 09:23:00+05:30,23172.2,23175.1,23158.45,23173.35,0
2025-04-02 09:24:00+05:30,23173.95,23184.25,23169.45,23175.3,0
2025-04-02 09:25:00+05:30,23177.45,23192.95,23176.85,23186.45,0
2025-04-02 09:26:00+05:30,23186.25,23203.3,23186.25,23202.25,0
2025-04-02 09:27:00+05:30,23204.05,23233.0,23204.05,23229.35,0
2025-04-02 09:28:00+05:30,23229.25,23249.65,23227.7,23246.9,0
2025-04-02 09:29:00+05:30,23249.3,23251.0,23242.7,23246.5,0
2025-04-02 09:30:00+05:30,23246.3,23257.4,23245.95,23255.55,0
2025-04-02 09:31:00+05:30,23254.95,23272.2,23252.2,23270.9,0
2025-04-02 09:32:00+05:30,23271.6,23271.6,23262.0,23270.1,0
2025-04-02 09:33:00+05:30,23270.4,23282.9,23269.75,23282.9,0
2025-04-02 09:34:00+05:30,23282.1,23283.25,23273.75,23279.05,0
2025-04-02 09:35:00+05:30,23279.8,23293.65,23277.85,23283.65,0
2025-04-02 09:36:00+05:30,23283.5,23283.5,23262.4,23262.7,0
2025-04-02 09:37:00+05:30,23261.6,23261.6,23250.8,23251.6,0
2025-04-02 09:38:00+05:30,23251.35,23262.55,23250.2,23262.45,0
2025-04-02 09:39:00+05:30,23263.35,23273.65,23262.95,23269.6,0
2025-04-02 09:40:00+05:30,23270.95,23275.65,23264.85,23275.65,0
2025-04-02 09:41:00+05:30,23275.7,23279.05,23273.05,23278.7,0
2025-04-02 09:42:00+05:30,23279.4,23280.65,23273.2,23278.3,0
2025-04-02 09:43:00+05:30,23277.75,23278.1,23254.7,23256.35,0
2025-04-02 09:44:00+05:30,23256.4,23257.75,23233.5,23234.0,0
2025-04-02 09:45:00+05:30,23233.45,23234.25,23194.45,23196.65,0
2025-04-02 09:46:00+05:30,23195.8,23210.4,23194.45,23208.1,0
2025-04-02 09:47:00+05:30,23208.0,23219.8,23207.3,23214.6,0
2025-04-02 09:48:00+05:30,23214.25,23214.85,23200.25,23213.95,0
2025-04-02 09:49:00+05:30,23214.15,23216.8,23204.45,23204.45,0
2025-04-02 09:50:00+05:30,23204.55,23208.1,23198.7,23200.4,0
2025-04-02 09:51:00+05:30,23200.85,23205.25,23192.3,23195.6,0
2025-04-02 09:52:00+05:30,23196.95,23203.75,23193.65,23194.7,0
2025-04-02 09:53:00+05:30,23195.2,23195.95,23184.55,23184.6,0
2025-04-02 09:54:00+05:30,23184.85,23203.2,23183.25,23203.0,0
2025-04-02 09:55:00+05:30,23202.9,23212.1,23200.2,23211.9,0
2025-04-02 09:56:00+05:30,23212.05,23250.55,23211.3,23246.5,0
2025-04-02 09:57:00+05:30,23246.95,23247.8,23233.5,23240.75,0
2025-04-02 09:58:00+05:30,23241.1,23247.75,23237.2,23245.35,0
2025-04-02 09:59:00+05:30,23244.2,23244.65,23239.75,23244.65,0
2025-04-02 10:00:00+05:30,23244.55,23246.3,23225.15,23226.4,0
2025-04-02 10:01:00+05:30,23226.5,23246.45,23226.25,23245.0,0
2025-04-02 10:02:00+05:30,23244.3,23244.3,23229.9,23241.2,0
2025-04-02 10:03:00+05:30,23241.5,23243.1,23223.15,23224.65,0
2025-04-02 10:04:00+05:30,23225.0,23233.9,23225.0,23231.15,0
2025-04-02 10:05:00+05:30,23232.75,23238.1,23230.3,23237.8,0
2025-04-02 10:06:00+05:30,23238.15,23240.25,23230.4,23231.55,0
2025-04-02 10:07:00+05:30,23232.35,23234.8,23225.85,23232.8,0
2025-04-02 10:08:00+05:30,23232.65,23232.8,23216.45,23218.95,0
2025-04-02 10:09:00+05:30,23219.1,23235.95,23217.9,23235.4,0
2025-04-02 10:10:00+05:30,23235.55,23248.25,23235.05,23245.45,0
2025-04-02 10:11:00+05:30,23244.3,23244.3,23237.75,23237.75,0
2025-04-02 10:12:00+05:30,23237.0,23247.85,23235.8,23246.25,0
2025-04-02 10:13:00+05:30,23245.9,23247.35,23234.65,23235.85,0
2025-04-02 10:14:00+05:30,23235.6,23244.35,23235.1,23238.85,0
2025-04-02 10:15:00+05:30,23238.15,23239.55,23231.2,23231.2,0
2025-04-02 10:16:00+05:30,23232.1,23233.15,23224.6,23227.2,0
2025-04-02 10:17:00+05:30,23227.25,23247.95,23227.25,23247.7,0
2025-04-02 10:18:00+05:30,23247.55,23255.35,23247.55,23248.2,0
2025-04-02 10:19:00+05:30,23247.35,23251.35,23246.65,23248.65,0
2025-04-02 10:20:00+05:30,23248.0,23255.35,23246.85,23254.0,0
2025-04-02 10:21:00+05:30,23254.15,23258.65,23251.65,23252.05,0
2025-04-02 10:22:00+05:30,23252.25,23252.25,23239.35,23240.5,0
2025-04-02 10:23:00+05:30,23240.55,23245.1,23231.0,23231.15,0
2025-04-02 10:24:00+05:30,23230.95,23240.65,23230.95,23240.65,0
2025-04-02 10:25:00+05:30,23240.75,23250.85,23239.75,23248.65,0
2025-04-02 10:26:00+05:30,23248.3,23252.95,23246.1,23252.15,0
2025-04-02 10:27:00+05:30,23252.55,23255.95,23250.65,23255.65,0
2025-04-02 10:28:00+05:30,23255.8,23263.9,23255.45,23262.0,0
2025-04-02 10:29:00+05:30,23261.85,23268.95,23260.4,23267.35,0
2025-04-02 10:30:00+05:30,23267.75,23269.1,23260.65,23261.5,0
2025-04-02 10:31:00+05:30,23261.9,23263.55,23258.65,23259.05,0
2025-04-02 10:32:00+05:30,23259.3,23259.9,23253.05,23254.85,0
2025-04-02 10:33:00+05:30,23255.5,23256.85,23252.05,23256.8,0
2025-04-02 10:34:00+05:30,23256.7,23270.05,23256.2,23268.9,0
2025-04-02 10:35:00+05:30,23269.35,23270.5,23265.35,23270.2,0
2025-04-02 10:36:00+05:30,23269.75,23269.9,23258.25,23259.8,0
2025-04-02 10:37:00+05:30,23258.45,23259.5,23251.0,23256.45,0
2025-04-02 10:38:00+05:30,23256.5,23262.15,23255.1,23259.5,0
2025-04-02 10:39:00+05:30,23259.75,23267.8,23258.95,23267.05,0
2025-04-02 10:40:00+05:30,23266.95,23279.3,23266.9,23278.85,0
2025-04-02 10:41:00+05:30,23279.1,23285.1,23271.6,23272.3,0
2025-04-02 10:42:00+05:30,23271.9,23277.25,23268.85,23268.85,0
2025-04-02 10:43:00+05:30,23269.1,23272.4,23263.9,23263.9,0
2025-04-02 10:44:00+05:30,23264.3,23266.25,23262.4,23264.6,0
2025-04-02 10:45:00+05:30,23264.4,23275.15,23264.3,23273.95,0
2025-04-02 10:46:00+05:30,23275.05,23280.45,23269.75,23279.5,0
2025-04-02 10:47:00+05:30,23279.7,23281.75,23275.25,23277.0,0
2025-04-02 10:48:00+05:30,23277.5,23283.1,23274.4,23282.45,0
2025-04-02 10:49:00+05:30,23282.8,23285.8,23281.7,23281.7,0
2025-04-02 10:50:00+05:30,23282.25,23283.8,23279.35,23280.5,0
2025-04-02 10:51:00+05:30,23281.6,23293.05,23281.35,23291.55,0
2025-04-02 10:52:00+05:30,23292.65,23302.15,23292.65,23298.55,0
2025-04-02 10:53:00+05:30,23299.0,23301.35,23297.3,23298.15,0
2025-04-02 10:54:00+05:30,23298.35,23298.75,23291.5,23293.7,0
2025-04-02 10:55:00+05:30,23294.2,23298.75,23293.5,23297.4,0
2025-04-02 10:56:00+05:30,23297.2,23301.85,23288.7,23288.7,0
2025-04-02 10:57:00+05:30,23288.9,23290.6,23279.55,23280.4,0
2025-04-02 10:58:00+05:30,23280.95,23284.4,23279.55,23282.65,0
2025-04-02 10:59:00+05:30,23282.5,23292.7,23282.5,23292.7,0
2025-04-02 11:00:00+05:30,23293.15,23311.9,23293.15,23308.55,0
2025-04-02 11:01:00+05:30,23309.4,23310.65,23301.6,23301.6,0
2025-04-02 11:02:00+05:30,23301.15,23302.9,23294.85,23294.85,0
2025-04-02 11:03:00+05:30,23294.75,23295.95,23291.2,23291.4,0
2025-04-02 11:04:00+05:30,23291.55,23292.35,23286.55,23291.6,0
2025-04-02 11:05:00+05:30,23292.15,23297.05,23286.15,23286.7,0
2025-04-02 11:06:00+05:30,23286.85,23289.85,23282.7,23284.05,0
2025-04-02 11:07:00+05:30,23283.55,23287.15,23280.85,23280.85,0
2025-04-02 11:08:00+05:30,23281.0,23283.65,23279.9,23279.9,0
2025-04-02 11:09:00+05:30,23280.8,23284.7,23278.8,23284.6,0
2025-04-02 11:10:00+05:30,23285.65,23295.75,23284.5,23287.2,0
2025-04-02 11:11:00+05:30,23287.35,23296.7,23287.35,23293.75,0
2025-04-02 11:12:00+05:30,23293.6,23297.7,23291.15,23291.55,0
2025-04-02 11:13:00+05:30,23291.75,23293.3,23289.15,23290.45,0
2025-04-02 11:14:00+05:30,23290.25,23295.8,23287.5,23287.5,0
2025-04-02 11:15:00+05:30,23287.55,23292.75,23287.55,23287.9,0
2025-04-02 11:16:00+05:30,23288.2,23292.25,23277.7,23277.7,0
2025-04-02 11:17:00+05:30,23276.8,23277.7,23260.5,23264.3,0
2025-04-02 11:18:00+05:30,23264.4,23273.35,23264.4,23269.8,0
2025-04-02 11:19:00+05:30,23270.05,23272.65,23268.45,23269.25,0
2025-04-02 11:20:00+05:30,23269.5,23276.1,23269.5,23270.65,0
2025-04-02 11:21:00+05:30,23270.5,23282.4,23270.5,23281.95,0
2025-04-02 11:22:00+05:30,23282.05,23287.75,23281.8,23286.85,0
2025-04-02 11:23:00+05:30,23286.8,23287.35,23276.75,23276.75,0
2025-04-02 11:24:00+05:30,23274.15,23278.05,23273.95,23274.45,0
2025-04-02 11:25:00+05:30,23274.65,23280.95,23274.65,23275.5,0
2025-04-02 11:26:00+05:30,23275.05,23276.15,23269.75,23271.1,0
2025-04-02 11:27:00+05:30,23271.25,23271.5,23266.4,23267.45,0
2025-04-02 11:28:00+05:30,23268.65,23274.6,23266.75,23273.05,0
2025-04-02 11:29:00+05:30,23273.4,23275.05,23262.65,23262.95,0
2025-04-02 11:30:00+05:30,23263.15,23265.6,23260.75,23261.35,0
2025-04-02 11:31:00+05:30,23261.7,23271.15,23261.2,23270.0,0
2025-04-02 11:32:00+05:30,23270.45,23271.95,23267.55,23270.0,0
2025-04-02 11:33:00+05:30,23270.1,23277.7,23270.1,23277.25,0
2025-04-02 11:34:00+05:30,23276.95,23281.55,23276.95,23278.85,0
2025-04-02 11:35:00+05:30,23278.65,23282.05,23276.55,23280.65,0
2025-04-02 11:36:00+05:30,23281.6,23289.65,23280.95,23288.3,0
2025-04-02 11:37:00+05:30,23288.6,23294.55,23288.6,23290.85,0
2025-04-02 11:38:00+05:30,23290.45,23295.3,23289.5,23293.75,0
2025-04-02 11:39:00+05:30,23293.95,23294.5,23285.55,23286.15,0
2025-04-02 11:40:00+05:30,23286.0,23286.9,23276.25,23276.25,0
2025-04-02 11:41:00+05:30,23276.35,23277.4,23266.65,23266.65,0
2025-04-02 11:42:00+05:30,23266.35,23267.85,23254.2,23255.45,0
2025-04-02 11:43:00+05:30,23255.35,23256.05,23246.15,23254.05,0
2025-04-02 11:44:00+05:30,23254.15,23262.05,23253.6,23259.05,0
2025-04-02 11:45:00+05:30,23259.3,23260.6,23255.3,23256.2,0
